book,chapter,verse_number,verse_text
1 Chronicles,15,29,"As the ark of Yahweh’s covenant came to David’s city, Michal the daughter of Saul looked out at the window, and saw king David dancing and playing; and she despised him in her heart."
1 Chronicles,15,30,
1 Chronicles,16,1,"They brought in God’s ark, and set it in the middle of the tent that David had pitched for it; and they offered burnt offerings and peace offerings before God."
1 Chronicles,16,2,"When David had finished offering the burnt offering and the peace offerings, he blessed the people in Yahweh’s name."
1 Chronicles,16,3,"He gave to everyone of Israel, both man and woman, to everyone a loaf of bread, a portion of meat, and a cake of raisins."
1 Chronicles,16,4,"He appointed some of the Levites to minister before Yahweh’s ark, and to commemorate, to thank, and to praise Yahweh, the God of Israel:"
1 Chronicles,16,5,"Asaph the chief, and second to him Zechariah, then Jeiel, Shemiramoth, Jehiel, Mattithiah, Eliab, Benaiah, Obed-Edom, and Jeiel, with stringed instruments and with harps; and Asaph with cymbals, sounding aloud;"
1 Chronicles,16,6,"with Benaiah and Jahaziel the priests with trumpets continually, before the ark of the covenant of God."
1 Chronicles,16,7,"Then on that day David first ordained to give thanks to Yahweh, by the hand of Asaph and his brothers."
1 Chronicles,16,8,Oh give thanks to Yahweh.
1 Chronicles,16,9,Call on his name.
1 Chronicles,16,10,Make what he has done known among the peoples.
1 Chronicles,16,11,Sing to him.
1 Chronicles,16,12,Sing praises to him.
1 Chronicles,16,13,Tell of all his marvelous works.
1 Chronicles,16,14,Glory in his holy name.
1 Chronicles,16,15,Let the heart of those who seek Yahweh rejoice.
1 Chronicles,16,16,Seek Yahweh and his strength.
1 Chronicles,16,17,Seek his face forever more.
1 Chronicles,16,18,"Remember his marvelous works that he has done,"
1 Chronicles,16,19,"his wonders, and the judgments of his mouth,"
1 Chronicles,16,20,"you offspring of Israel his servant,"
1 Chronicles,16,21,"you children of Jacob, his chosen ones."
1 Chronicles,16,22,He is Yahweh our God.
1 Chronicles,16,23,His judgments are in all the earth.
1 Chronicles,16,24,"Remember his covenant forever,"
1 Chronicles,16,25,"the word which he commanded to a thousand generations,"
1 Chronicles,16,26,"the covenant which he made with Abraham,"
1 Chronicles,16,27,his oath to Isaac.
1 Chronicles,16,28,"He confirmed the same to Jacob for a statute,"
1 Chronicles,16,29,"and to Israel for an everlasting covenant,"
1 Chronicles,16,30,"saying, “I will give you the land of Canaan,"
1 Chronicles,16,31,"The lot of your inheritance,”"
1 Chronicles,16,32,"when you were but a few men in number,"
1 Chronicles,16,33,"yes, very few, and foreigners were in it."
1 Chronicles,16,34,"They went about from nation to nation,"
1 Chronicles,16,35,from one kingdom to another people.
1 Chronicles,16,36,He allowed no man to do them wrong.
1 Chronicles,16,37,"Yes, he reproved kings for their sakes,"
1 Chronicles,16,38,“Don’t touch my anointed ones!
1 Chronicles,16,39,Do my prophets no harm!”
1 Chronicles,16,40,"Sing to Yahweh, all the earth!"
1 Chronicles,16,41,Display his salvation from day to day.
1 Chronicles,16,42,"Declare his glory among the nations,"
1 Chronicles,16,43,and his marvelous works among all the peoples.
1 Chronicles,16,44,"For great is Yahweh, and greatly to be praised."
1 Chronicles,16,45,He also is to be feared above all gods.
1 Chronicles,16,46,"For all the gods of the peoples are idols,"
1 Chronicles,16,47,but Yahweh made the heavens.
1 Chronicles,16,48,Honor and majesty are before him.
1 Chronicles,16,49,Strength and gladness are in his place.
1 Chronicles,16,50,"Ascribe to Yahweh, you relatives of the peoples,"
1 Chronicles,16,51,ascribe to Yahweh glory and strength!
1 Chronicles,16,52,Ascribe to Yahweh the glory due to his name.
1 Chronicles,16,53,"Bring an offering, and come before him."
1 Chronicles,16,54,Worship Yahweh in holy array.
1 Chronicles,16,55,"Tremble before him, all the earth."
1 Chronicles,16,56,The world also is established that it can’t be moved.
1 Chronicles,16,57,"Let the heavens be glad,"
1 Chronicles,16,58,and let the earth rejoice!
1 Chronicles,16,59,"Let them say among the nations, “Yahweh reigns!”"
1 Chronicles,16,60,"Let the sea roar, and its fullness!"
1 Chronicles,16,61,"Let the field exult, and all that is in it!"
1 Chronicles,16,62,"Then the trees of the forest will sing for joy before Yahweh,"
1 Chronicles,16,63,for he comes to judge the earth.
1 Chronicles,16,64,"Oh give thanks to Yahweh, for he is good,"
1 Chronicles,16,65,for his loving kindness endures forever.
1 Chronicles,16,66,"Say, “Save us, God of our salvation!"
1 Chronicles,16,67,"Gather us together and deliver us from the nations,"
1 Chronicles,16,68,"to give thanks to your holy name,"
1 Chronicles,16,69,to triumph in your praise.”
1 Chronicles,16,70,"Blessed be Yahweh, the God of Israel,"
1 Chronicles,16,71,from everlasting even to everlasting.
1 Chronicles,16,72,"All the people said, “Amen,” and praised Yahweh."
1 Chronicles,16,73,"So he left Asaph and his brothers there before the ark of Yahweh’s covenant, to minister before the ark continually, as every day’s work required;"
1 Chronicles,16,74,"and Obed-Edom with their brothers, sixty-eight; Obed-Edom also the son of Jeduthun and Hosah to be doorkeepers;"
1 Chronicles,16,75,"and Zadok the priest, and his brothers the priests, before Yahweh’s tabernacle in the high place that was at Gibeon,"
1 Chronicles,16,76,"to offer burnt offerings to Yahweh on the altar of burnt offering continually morning and evening, even according to all that is written in Yahweh’s law, which he commanded to Israel;"
1 Chronicles,16,77,"and with them Heman and Jeduthun, and the rest who were chosen, who were mentioned by name, to give thanks to Yahweh, because his loving kindness endures forever;"
1 Chronicles,16,78,"and with them Heman and Jeduthun with trumpets and cymbals for those that should sound aloud, and with instruments for the songs of God; and the sons of Jeduthun to be at the gate."
1 Chronicles,16,79,"All the people departed, each man to his house; and David returned to bless his house."
1 Chronicles,16,80,
1 Chronicles,17,1,"When David lived in his house, David said to Nathan the prophet, “Behold, I dwell in a house of cedar, but the ark of Yahweh’s covenant is in a tent.”"
1 Chronicles,17,2,"Nathan said to David, “Do all that is in your heart; for God is with you.”"
1 Chronicles,17,3,"That same night, the word of God came to Nathan, saying,"
1 Chronicles,17,4,"“Go and tell David my servant, ‘Yahweh says, “You shall not build me a house to dwell in;"
1 Chronicles,17,5,"for I have not lived in a house since the day that I brought up Israel to this day, but have gone from tent to tent, and from one tent to another."
1 Chronicles,17,6,"In all places in which I have walked with all Israel, did I speak a word with any of the judges of Israel, whom I commanded to be shepherd of my people, saying, ‘Why have you not built me a house of cedar?’”’"
1 Chronicles,17,7,"“Now therefore, you shall tell my servant David, ‘Yahweh of Armies says, “I took you from the sheep pen, from following the sheep, to be prince over my people Israel."
1 Chronicles,17,8,"I have been with you wherever you have gone, and have cut off all your enemies from before you. I will make you a name, like the name of the great ones who are in the earth."
1 Chronicles,17,9,"I will appoint a place for my people Israel, and will plant them, that they may dwell in their own place, and be moved no more. The children of wickedness will not waste them any more, as at the first,"
1 Chronicles,17,10,and from the day that I commanded judges to be over my people Israel. I will subdue all your enemies. Moreover I tell you that Yahweh will build you a house.
1 Chronicles,17,11,"It will happen, when your days are fulfilled that you must go to be with your fathers, that I will set up your offspring after you, who will be of your sons; and I will establish his kingdom."
1 Chronicles,17,12,"He will build me a house, and I will establish his throne forever."
1 Chronicles,17,13,"I will be his father, and he will be my son. I will not take my loving kindness away from him, as I took it from him that was before you;"
1 Chronicles,17,14,but I will settle him in my house and in my kingdom forever. His throne will be established forever.”’”
1 Chronicles,17,15,"According to all these words, and according to all this vision, so Nathan spoke to David."
1 Chronicles,17,16,"Then David the king went in, and sat before Yahweh; and he said, “Who am I, Yahweh God, and what is my house, that you have brought me this far?"
1 Chronicles,17,17,"This was a small thing in your eyes, God; but you have spoken of your servant’s house for a great while to come, and have respected me according to the standard of a man of high degree, Yahweh God."
1 Chronicles,17,18,What can David say yet more to you concerning the honor which is done to your servant? For you know your servant.
1 Chronicles,17,19,"Yahweh, for your servant’s sake, and according to your own heart, you have done all this greatness, to make known all these great things."
1 Chronicles,17,20,"Yahweh, there is no one like you, neither is there any God besides you, according to all that we have heard with our ears."
1 Chronicles,17,21,"What one nation in the earth is like your people Israel, whom God went to redeem to himself for a people, to make you a name by great and awesome things, in driving out nations from before your people, whom you redeem out of Egypt?"
1 Chronicles,17,22,"For you made your people Israel your own people forever; and you, Yahweh, became their God."
1 Chronicles,17,23,"Now, Yahweh, let the word that you have spoken concerning your servant, and concerning his house, be established forever, and do as you have spoken."
1 Chronicles,17,24,"Let your name be established and magnified forever, saying, ‘Yahweh of Armies is the God of Israel, even a God to Israel. The house of David your servant is established before you.’"
1 Chronicles,17,25,"For you, my God, have revealed to your servant that you will build him a house. Therefore your servant has found courage to pray before you."
1 Chronicles,17,26,"Now, Yahweh, you are God, and have promised this good thing to your servant."
1 Chronicles,17,27,"Now it has pleased you to bless the house of your servant, that it may continue forever before you; for you, Yahweh, have blessed, and it is blessed forever.”"
1 Chronicles,17,28,
1 Chronicles,18,1,"After this, David defeated the Philistines and subdued them, and took Gath and its towns out of the hand of the Philistines."
1 Chronicles,18,2,"He defeated Moab; and the Moabites became servants to David, and brought tribute."
1 Chronicles,18,3,"David defeated Hadadezer king of Zobah to Hamath, as he went to establish his dominion by the river Euphrates."
1 Chronicles,18,4,"David took from him one thousand chariots, seven thousand horsemen, and twenty thousand footmen; and David hamstrung all the chariot horses, but reserved of them enough for one hundred chariots."
1 Chronicles,18,5,"When the Syrians of Damascus came to help Hadadezer king of Zobah, David struck twenty-two thousand men of the Syrians."
1 Chronicles,18,6,"Then David put garrisons in Syria of Damascus; and the Syrians became servants to David, and brought tribute. Yahweh gave victory to David wherever he went."
1 Chronicles,18,7,"David took the shields of gold that were on the servants of Hadadezer, and brought them to Jerusalem."
1 Chronicles,18,8,"From Tibhath and from Cun, cities of Hadadezer, David took very much brass, with which Solomon made the bronze sea, the pillars, and the vessels of brass."
1 Chronicles,18,9,"When Tou king of Hamath heard that David had struck all the army of Hadadezer king of Zobah,"
1 Chronicles,18,10,"he sent Hadoram his son to king David, to Greet him, and to bless him, because he had fought against Hadadezer and struck him (for Hadadezer had wars with Tou); and he had with him all kinds of vessels of gold and silver and brass."
