book,chapter,verse_number,verse_text
Esther,10,2,"All the acts of his power and of his might, and the full account of the greatness of Mordecai, to which the king advanced him, aren’t they written in the book of the chronicles of the kings of Media and Persia?"
Esther,10,3,"For Mordecai the Jew was next to King Ahasuerus, and great among the Jews, and accepted by the multitude of his brothers, seeking the good of his people, and speaking peace to all his descendants."
Esther,10,4,
Job,1,1,"There was a man in the land of Uz, whose name was Job. That man was blameless and upright, and one who feared God, and turned away from evil."
Job,1,2,There were born to him seven sons and three daughters.
Job,1,3,"His possessions also were seven thousand sheep, three thousand camels, five hundred yoke of oxen, five hundred female donkeys, and a very great household; so that this man was the greatest of all the children of the east."
Job,1,4,His sons went and held a feast in the house of each one on his birthday; and they sent and called for their three sisters to eat and to drink with them.
Job,1,5,"It was so, when the days of their feasting had run their course, that Job sent and sanctified them, and rose up early in the morning, and offered burnt offerings according to the number of them all. For Job said, “It may be that my sons have sinned, and renounced God in their hearts.” Job did so continually."
Job,1,6,"Now on the day when God’s sons came to present themselves before Yahweh, Satan also came among them."
Job,1,7,"Yahweh said to Satan, “Where have you come from?”"
Job,1,8,"Then Satan answered Yahweh, and said, “From going back and forth in the earth, and from walking up and down in it.”"
Job,1,9,"Yahweh said to Satan, “Have you considered my servant, Job? For there is no one like him in the earth, a blameless and an upright man, one who fears God, and turns away from evil.”"
Job,1,10,"Then Satan answered Yahweh, and said, “Does Job fear God for nothing?"
Job,1,11,"Haven’t you made a hedge around him, and around his house, and around all that he has, on every side? You have blessed the work of his hands, and his substance is increased in the land."
Job,1,12,"But stretch out your hand now, and touch all that he has, and he will renounce you to your face.”"
Job,1,13,"Yahweh said to Satan, “Behold, all that he has is in your power. Only on himself don’t stretch out your hand.”"
Job,1,14,So Satan went out from the presence of Yahweh.
Job,1,15,"It fell on a day when his sons and his daughters were eating and drinking wine in their oldest brother’s house,"
Job,1,16,"that there came a messenger to Job, and said, “The oxen were plowing, and the donkeys feeding beside them,"
Job,1,17,"and the Sabeans attacked, and took them away. Yes, they have killed the servants with the edge of the sword, and I alone have escaped to tell you.”"
Job,1,18,"While he was still speaking, there also came another, and said, “The fire of God has fallen from the sky, and has burned up the sheep and the servants, and consumed them, and I alone have escaped to tell you.”"
Job,1,19,"While he was still speaking, there came also another, and said, “The Chaldeans made three bands, and swept down on the camels, and have taken them away, yes, and killed the servants with the edge of the sword; and I alone have escaped to tell you.”"
Job,1,20,"While he was still speaking, there came also another, and said, “Your sons and your daughters were eating and drinking wine in their oldest brother’s house,"
Job,1,21,"and behold, there came a great wind from the wilderness, and struck the four corners of the house, and it fell on the young men, and they are dead. I alone have escaped to tell you.”"
Job,1,22,"Then Job arose, and tore his robe, and shaved his head, and fell down on the ground, and worshiped."
Job,1,23,"He said, “Naked I came out of my mother’s womb, and naked shall I return there. Yahweh gave, and Yahweh has taken away. Blessed be Yahweh’s name.”"
Job,1,24,"In all this, Job did not sin, nor charge God with wrongdoing."
Job,1,25,
Job,2,1,"Again, on the day when the God’s sons came to present themselves before Yahweh, Satan came also among them to present himself before Yahweh."
Job,2,2,"Yahweh said to Satan, “Where have you come from?”"
Job,2,3,"Satan answered Yahweh, and said, “From going back and forth in the earth, and from walking up and down in it.”"
Job,2,4,"Yahweh said to Satan, “Have you considered my servant Job? For there is no one like him in the earth, a blameless and an upright man, one who fears God, and turns away from evil. He still maintains his integrity, although you incited me against him, to ruin him without cause.”"
Job,2,5,"Satan answered Yahweh, and said, “Skin for skin. Yes, all that a man has he will give for his life."
Job,2,6,"But stretch out your hand now, and touch his bone and his flesh, and he will renounce you to your face.”"
Job,2,7,"Yahweh said to Satan, “Behold, he is in your hand. Only spare his life.”"
Job,2,8,"So Satan went out from the presence of Yahweh, and struck Job with painful sores from the sole of his foot to his head."
Job,2,9,"He took for himself a potsherd to scrape himself with, and he sat among the ashes."
Job,2,10,"Then his wife said to him, “Do you still maintain your integrity? Renounce God, and die.”"
Job,2,11,"But he said to her, “You speak as one of the foolish women would speak. What? Shall we receive good at the hand of God, and shall we not receive evil?”"
Job,2,12,In all this Job didn’t sin with his lips.
Job,2,13,"Now when Job’s three friends heard of all this evil that had come on him, they each came from his own place: Eliphaz the Temanite, Bildad the Shuhite, and Zophar the Naamathite; and they made an appointment together to come to sympathize with him and to comfort him."
Job,2,14,"When they lifted up their eyes from a distance, and didn’t recognize him, they raised their voices, and wept; and they each tore his robe, and sprinkled dust on their heads toward the sky."
Job,2,15,"So they sat down with him on the ground seven days and seven nights, and no one spoke a word to him, for they saw that his grief was very great."
